Gene	Coef	Pvalue	FDR	WTmean	MUTmean	MUTminusWT_diff	WT_samples	MUT_samples
OR5L2	1.36640762311614	0.180739322371765	0.338952560133086	-1.23838783720261	6.75491355780352	7.99330139500614	9604	117
KIF6	1.50431855949731	0.180756111990912	0.338952560133086	-1.22839568441067	7.50163083564384	8.73002652005452	9625	96
PAX8	2.1673967869005	0.18080361594324	0.338982335964978	-1.18129656546438	7.08461670950024	8.26591327496462	9675	46
PRMT1	2.63051007644567	0.180818461750597	0.338982335964978	-1.16153425363575	4.90693598385544	6.06847023749119	9690	31
DSCAML1	0.932943259447229	0.180866244043097	0.339028348239078	-1.3413437521111	6.13375552217903	7.47509927429013	9462	259
C10orf120	1.91091354829594	0.181006384984157	0.339188424220987	-1.19278910350314	7.00639377854848	8.19918288205162	9661	60
GNAS	1.12674820274421	0.181020840724485	0.339188424220987	-1.27711106024883	6.2180015937394	7.49511265398823	9546	175
SEPP1	2.64728191618758	0.181021390841361	0.339188424220987	-1.16363712260592	5.56425212324171	6.72788924584763	9690	31
THAP4	2.13734389335299	0.181139075514964	0.339339113150452	-1.18559724954273	7.79395510309512	8.97955235263785	9674	47
NLE1	2.50298459802886	0.181206673102141	0.339339113150452	-1.16101432535157	4.22334904264137	5.38436336799295	9687	34
PELI3	2.40741543244495	0.181242709173477	0.339339113150452	-1.18867093905502	11.0253370696728	12.2140080087278	9684	37
HSPA2	1.9229683055929	0.181290080804412	0.339339113150452	-1.18782327311268	6.46179975615377	7.64962302926645	9663	58
GPATCH2	2.0116493986417	0.181296770548569	0.339339113150452	-1.19220966959942	7.98360723502524	9.17581690462467	9668	53
TERT	1.66611008449879	0.181308304157806	0.339339113150452	-1.18189775197707	3.76779641133315	4.94969416331022	9643	78
RARRES3	2.81241892943514	0.181312177510111	0.339339113150452	-1.16581473736056	7.34282080527199	8.50863554263254	9694	27
C20orf132	1.98312574965294	0.181336300860944	0.339339113150452	-1.18316090015926	6.05966106742674	7.24282196758599	9666	55
WDR25	2.40680172617211	0.181353678843595	0.339339113150452	-1.16497869494496	4.82437242205712	5.98935111700208	9684	37
HTR2C	1.63575097245995	0.181419649286224	0.339339113150452	-1.20690866173174	6.56108144275467	7.76799010448642	9640	81
ANKLE1	1.84637849559483	0.181432072964207	0.339339113150452	-1.20767916586638	8.74071566469931	9.94839483056569	9657	64
ETV4	2.66600467219304	0.181444658984059	0.339339113150452	-1.17732505046235	10.2101720599923	11.3874971104547	9691	30
ATG13	2.91954591617235	0.181445866193774	0.339339113150452	-1.15751379035435	4.80407236179485	5.9615861521492	9696	25
BHLHB9	1.95738804695714	0.181457369230798	0.339339113150452	-1.18057045298123	5.4832415327258	6.66381198570703	9665	56
INTS6	2.17591138198187	0.181471306710375	0.339339113150452	-1.18355405781943	7.75371469399856	8.93726875181799	9676	45
PYROXD1	2.86064233974245	0.181473970854742	0.339339113150452	-1.16444117723598	7.15789657969018	8.32233775692617	9695	26
PLSCR1	2.97793317555274	0.181580397005763	0.339494606166484	-1.17244315952904	11.0845589884234	12.2570021479525	9697	24
CLIC5	2.43493388839991	0.181673435740126	0.339585199488888	-1.18288701128082	9.80857783399509	10.9914648452759	9685	36
FGD3	1.90538732358017	0.181675404894836	0.339585199488888	-1.19825393523856	8.04029864481556	9.23855258005413	9662	59
IFNW1	3.11568778975543	0.181733754635972	0.339650748960312	-1.16491046860067	8.87794239668235	10.042852865283	9699	22
TPRA1	3.17807675850235	0.181763718102063	0.339663235992185	-1.16486695972582	9.33607652902803	10.5009434887538	9700	21
LRRC17	2.40205711536881	0.181822347325732	0.339708096945271	-1.17683558784476	7.92767379615531	9.10450938400007	9684	37
EML6	2.26139168557955	0.181835056539178	0.339708096945271	-1.18877188587523	9.59455193227282	10.7833238181481	9679	42
ACTL9	1.57458893840783	0.181857580172909	0.339708096945271	-1.21335632825998	6.64897281701742	7.8623291452774	9633	88
ATL3	2.47271415249425	0.181899787405929	0.339743438543733	-1.18229471754112	9.95870662492683	11.141001342468	9686	35
IGFBP1	2.92759430716516	0.182060650204324	0.339964961071509	-1.17136152080361	10.1747761392354	11.346137660039	9696	25
KTN1	1.66741586371407	0.182064996973864	0.339964961071509	-1.20910567233129	7.23978184067619	8.44888751300748	9644	77
SERPINA4	1.70155785622415	0.182124993025269	0.340033468549482	-1.22181554820695	9.09974501031174	10.3215605585187	9646	75
NCOA3	1.28442722091727	0.182186740040808	0.340105227185585	-1.21926040617537	4.45709191352095	5.67635231969633	9589	132
SLC7A4	2.13231521699515	0.182248811347766	0.340177572767727	-1.18739135584949	8.16323562249101	9.3506269783405	9674	47
BANP	2.10827619443005	0.182298019456178	0.340203513523586	-1.1912165045142	8.73927804031218	9.93049454482638	9673	48
TAF7L	1.91950088201695	0.18230934736633	0.340203513523586	-1.19540734146688	7.72533169592358	8.92073903739046	9663	58
NAA16	2.02501362272816	0.182360567084899	0.340255571454354	-1.19153738676236	8.03505943027542	9.22659681703777	9669	52
C1orf112	2.08529690812747	0.182520233180148	0.34050993374235	-1.17673823407373	5.67878158633031	6.85551982040404	9672	49
PSIP1	1.91613970827659	0.182563350693663	0.340513236682716	-1.20854134249595	9.91350155702508	11.122042899521	9663	58
HIST1H4C	3.03423179202543	0.182568684442539	0.340513236682716	-1.17092179365916	10.9759848989428	12.146906692602	9698	23
SMAD3	2.1026145914977	0.182628201713216	0.340580702389634	-1.18033657866871	6.54674631732388	7.72708289599259	9673	48
ANPEP	1.4585145642993	0.182723342633024	0.340714576389722	-1.21095223447598	5.34311412934857	6.55406636382455	9619	102
APOA4	2.0658366208243	0.182823334495315	0.340857460313373	-1.18038959878445	6.24791815227111	7.42830775105557	9671	50
TLK1	2.16860759199822	0.182873965668581	0.340908290970984	-1.17065685020198	4.98052845163204	6.15118530183402	9676	45
SFTPA2	3.03343385911815	0.182905798910116	0.340924070563393	-1.17508332644535	12.7307042450499	13.9057875714953	9698	23
YSK4	1.46883864972156	0.183086893989791	0.34102803251518	-1.23745039613705	7.93189018423304	9.16934058037009	9620	101
OR13C4	1.73715770752789	0.183093276696536	0.34102803251518	-1.2210295204934	9.42447140291534	10.6455009234087	9649	72
PPWD1	2.56940287516051	0.183097277341183	0.34102803251518	-1.16499686782838	5.76571094244653	6.93070781027491	9689	32
ZFP57	1.83832414791793	0.18312450379121	0.34102803251518	-1.20505239849155	8.49593908572224	9.70099148421379	9658	63
TBC1D4	1.57681352338991	0.183126604515794	0.34102803251518	-1.2204576978488	7.62741879700343	8.84787649485223	9635	86
DIRAS2	2.80811797007965	0.183141871121678	0.34102803251518	-1.16727437334486	7.86688418422932	9.03415855757418	9694	27
GMEB1	2.09108641363812	0.183148016698926	0.34102803251518	-1.19948199194222	10.1681208945776	11.3676028865198	9672	49
AMIGO2	2.18464417567246	0.183162111031295	0.34102803251518	-1.18012608393503	7.01662413165376	8.19675021558879	9676	45
MLXIP	1.8885909574641	0.183171955774141	0.34102803251518	-1.19253300751355	6.96515805595791	8.15769106347145	9661	60
DCDC2B	3.16736338504136	0.183221537947388	0.341056241913017	-1.16449664698936	9.1650273126626	10.329523959652	9700	21
EHBP1	1.71951030870239	0.183239350864954	0.341056241913017	-1.20084489212313	6.71945085923915	7.92029575136229	9649	72
LAMP5	2.46696291720765	0.183257240411004	0.341056241913017	-1.17698193155238	8.21994735705179	9.39692928860417	9685	36
CRELD1	2.60909191592874	0.183379983864753	0.341241145995266	-1.17383112995562	8.75070151739029	9.92453264734591	9690	31
CIRH1A	2.1424915700644	0.183481859708974	0.341387176545621	-1.17313457538468	5.36793727425881	6.54107184964349	9675	46
ZNF668	1.79450189515493	0.183598240873794	0.34149803291274	-1.20124222880959	7.49760328675309	8.69884551556268	9655	66
RHCG	2.3582660699557	0.183606929649874	0.34149803291274	-1.17340401733832	6.81366309621158	7.98706711354989	9683	38
SERINC5	2.74430958701436	0.183611664279082	0.34149803291274	-1.17092715725851	8.80875118128091	9.97967833853942	9693	28
KLC3	2.56920304626207	0.183665814170446	0.341555202413338	-1.17287622277917	8.15143188363965	9.32430810641881	9689	32
MPP1	2.26915856488301	0.183692515330721	0.341561318654077	-1.17569837170174	6.77093502053523	7.94663339223697	9680	41
THBS4	1.60124963115473	0.183805088901269	0.34172708576279	-1.20973736499253	6.60817957383498	7.81791693882751	9637	84
GPR110	1.57757103736466	0.183853570648017	0.341773667454628	-1.21071869380043	6.53631061088688	7.74702930468731	9635	86
GIT1	2.45414218842693	0.183928649911038	0.341846488535748	-1.1656352040066	5.34830525077146	6.51394045477805	9686	35
EEF1G	2.74175445984273	0.183969246284712	0.341846488535748	-1.17003927911578	8.50138679422656	9.67142607334234	9693	28
ANXA11	2.42226945498078	0.183976137582493	0.341846488535748	-1.17541681583059	7.79888775245497	8.97430456828556	9685	36
SYN1	2.49193022104364	0.183986471175728	0.341846488535748	-1.17888943568015	9.3161782706674	10.4950677063476	9687	34
PDE5A	1.77935955437577	0.184052724871169	0.341926041403984	-1.20284749857596	7.59907237345472	8.80191987203069	9654	67
CP	1.58253151350837	0.184243503555336	0.342184684102536	-1.18740042644777	3.98398361199764	5.17138403844541	9636	85
GABRG3	1.58574072271993	0.184253486485947	0.342184684102536	-1.20742705532759	6.16753227733035	7.37495933265794	9635	86
ALG5	2.69214205314434	0.184269543793422	0.342184684102536	-1.16242653146879	5.62365657809047	6.78608310955926	9692	29
TMC3	1.52288571472279	0.184285767564167	0.342184684102536	-1.22189079568636	7.10981374878947	8.33170454447583	9628	93
PLAU	2.21273994873392	0.18432811912355	0.342188358343964	-1.17554526261974	6.3668639396035	7.54240920222324	9678	43
FOLR1	2.65544839726605	0.184334656811654	0.342188358343964	-1.17442274603531	9.27263098657603	10.4470537326113	9691	30
ITGA5	1.74436894324108	0.184377925468687	0.342207908066737	-1.2029275272151	7.1140666957016	8.3169942229167	9650	71
MTRF1L	3.08976149921077	0.184392101262089	0.342207908066737	-1.16284959848262	7.96937970236752	9.13222930085014	9699	22
DPYSL5	1.64248978792455	0.184474867421615	0.342255505648517	-1.21780422382603	8.08754966961602	9.30535389344204	9642	79
MARK1	1.45585644534619	0.184496385613002	0.342255505648517	-1.23082851634197	7.3011725245433	8.53200104088527	9620	101
SLC25A5	-2.90016147140254	0.184507778188507	0.342255505648517	-1.15302989951558	3.0650401388881	4.21807003840368	9696	25
OSGEPL1	3.15787376968417	0.184512572067607	0.342255505648517	-1.16240358933722	8.19823401619575	9.36063760553296	9700	21
AIFM1	-2.28991688384531	0.184541355959554	0.342255505648517	-1.14028663365625	-1.60092504511896	-0.460638411462711	9681	40
CLCC1	2.10570973409832	0.184589479585292	0.342255505648517	-1.18928974843109	8.35099654881266	9.54028629724375	9673	48
RBP2	3.0891383347157	0.184595049268536	0.342255505648517	-1.15905097749061	6.29470583866225	7.45375681615286	9699	22
CSNK2A1	2.26781588885794	0.184645484287148	0.342255505648517	-1.1819236541701	8.2407090276999	9.42263268187	9680	41
RXFP4	3.1578313220131	0.18464637051467	0.342255505648517	-1.16380347227501	8.8448466112698	10.0086500835448	9700	21
CA13	2.89914934699261	0.184652346628246	0.342255505648517	-1.15781354143115	4.92032781942095	6.0781413608521	9696	25
ZNF99	0.991244313126074	0.184790947257043	0.342468893487423	-1.36360398859369	8.16047774100096	9.52408172959465	9495	226
XRCC1	2.3213624042361	0.184861456969706	0.342519545207926	-1.18408652089896	9.26086649007341	10.4449530109724	9682	39
PGS1	2.27146401485627	0.184865234009679	0.342519545207926	-1.18261924337322	8.4049359419982	9.58755518537143	9680	41
HAUS8	2.78379692024489	0.184923716963234	0.342546524791113	-1.16688171089491	7.72590382164185	8.89278553253676	9694	27
RBM10	1.53821479626221	0.184926755038372	0.342546524791113	-1.22915356821074	8.16473459118598	9.39388815939672	9631	90
SNX17	2.55792890085106	0.18499383920169	0.342627284513578	-1.171211762206	7.64746443071923	8.81867619292522	9689	32
STXBP3	2.18304909214295	0.185096850471438	0.342739680817505	-1.17978774652731	7.1285027480426	8.30829049456991	9677	44
LRP8	1.87380521971949	0.185101511081028	0.342739680817505	-1.18247639834246	5.34587636926064	6.5283527676031	9661	60
CCDC144B	2.6430148985068	0.185156814788257	0.342798574993132	-1.16373733177244	5.82088599919424	6.98462333096668	9691	30
C6orf204	2.65008266655133	0.185318653100234	0.343030188756673	-1.18018550120191	11.1341929972268	12.3143784984287	9691	30
MT-ND5	-1.62532945079928	0.185328942887113	0.343030188756673	-1.25190205117164	10.8684154171086	12.1203174682802	9633	88
EFTUD2	1.67907428082876	0.18538056383487	0.343082208015592	-1.19039612650646	5.05878845400524	6.2491845805117	9646	75
RPS6KA1	1.80745277826357	0.185536514546757	0.343327271781156	-1.19122569162875	6.14343655594328	7.33466224757203	9656	65
ANKRD28	1.75940178643072	0.185629483245743	0.343445274369028	-1.1880220712642	5.36507576003614	6.55309783130034	9653	68
LRCH2	2.09111260434105	0.185652074649458	0.343445274369028	-1.18216406163069	6.91502220672406	8.09718626835475	9673	48
GPR133	1.3062192674038	0.185670908146448	0.343445274369028	-1.22030856664378	4.85543282626289	6.07574139290667	9596	125
TXNDC11	1.89080285286873	0.185701992614334	0.34345922543744	-1.20613102595182	9.33027238162074	10.5364034075726	9662	59
ARHGAP9	1.78696689882963	0.185756910736468	0.343517248160012	-1.20541279591765	8.10770670233348	9.31311949825113	9655	66
GLRA2	1.95514283388336	0.185801994568845	0.343557072086803	-1.18549116217404	6.46919402442436	7.6546851865984	9666	55
ZNF77	2.06718690629045	0.185957386067813	0.343780798126545	-1.18075729167084	6.47209434305041	7.65285163472125	9672	49
GAPDHS	2.51355855844973	0.185970118501247	0.343780798126545	-1.16665878541751	6.04358820890801	7.21024699432552	9688	33
PNKP	2.11929140233866	0.18602294495937	0.343792737878773	-1.18699364813548	8.08137552833434	9.26836917646981	9674	47
SEMA3B	2.77519908271329	0.18603708040843	0.343792737878773	-1.15888621850257	4.85522592344605	6.01411214194862	9694	27
C15orf55	1.45903396463324	0.186047272983269	0.343792737878773	-1.2358407539135	7.7785757467026	9.0144165006161	9620	101
KRT34	1.95732155348281	0.186137946825718	0.343916730780193	-1.18842699139853	6.9851526659501	8.17357965734863	9666	55
OLA1	3.00627300751169	0.186229145197796	0.344041661300575	-1.17252974069845	11.6539792635938	12.8265090042923	9698	23
SLC5A2	1.95215986885563	0.186264755832758	0.344063879823261	-1.18439183682768	6.27599259173537	7.46038442856305	9666	55
USP13	1.78360860329981	0.186333461944573	0.344114977079497	-1.21190331197221	9.05719052819322	10.2690938401654	9655	66
LCE2B	2.88485749822749	0.186339592770445	0.344114977079497	-1.16560792746631	7.9433024992992	9.10891042676551	9696	25
APOL1	2.55473441182842	0.18642367293314	0.34422667566404	-1.17409627197088	8.52083990296612	9.694936174937	9689	32
TRMT6	2.54962878140309	0.186505353151197	0.34427052982581	-1.17107052348154	7.60469999318058	8.77577051666212	9689	32
OR56A5	2.33531634323784	0.1865167347143	0.34427052982581	-1.16946404052772	5.63074200406467	6.80020604459239	9682	39
FAM13B	1.91480707614348	0.186518216995215	0.34427052982581	-1.1774442215498	4.83629920748031	6.01374342903011	9664	57
PGM3	2.55562826261305	0.186550367655314	0.344286314196505	-1.16844118588475	6.80858586895175	7.9770270548365	9689	32
GPR15	2.20243226355838	0.186725309341215	0.344565587905259	-1.18040957430143	7.46167343856518	8.6420830128666	9678	43
OLFM1	2.06870370628581	0.186756106269286	0.344578833231644	-1.18407175463787	7.12632874748158	8.31040050211945	9672	49
B3GAT3	2.94081617080404	0.18688868916154	0.344687095392659	-1.15935708068598	5.7972378825444	6.95659496323038	9697	24
DPF1	2.7742290855883	0.186906676705019	0.344687095392659	-1.17281971978592	9.85786893977063	11.0306886595565	9694	27
CALD1	1.76409470545593	0.186915964436294	0.344687095392659	-1.18093942917533	4.44234846310013	5.62328789227546	9654	67
GHITM	2.82313141547212	0.186924915646726	0.344687095392659	-1.15983113790283	5.43888383604007	6.5987149739429	9695	26
ADCY1	1.22270709343579	0.186932915124184	0.344687095392659	-1.27302848439604	7.56001314465276	8.8330416290488	9577	144
HEXB	3.00313701304883	0.186981129473969	0.344732427384775	-1.16155177812954	7.02509748127925	8.18664925940879	9698	23
UGT1A3	2.72136397805562	0.187039930541153	0.344797263920253	-1.15664947101596	3.86612215452991	5.02277162554588	9693	28
SLC6A18	1.57879576920264	0.187064746164823	0.344799441793886	-1.19843462756859	5.2348725767066	6.43330720427519	9636	85
SH2B1	1.75594338034119	0.187089025212911	0.344800630221218	-1.21066639389709	8.57957055967164	9.79023695356872	9653	68
SPSB3	2.77151974446194	0.187117180009811	0.344808960359117	-1.15477740322586	3.38000906076288	4.53478646398874	9694	27
MXRA8	2.55367803113619	0.187178490888512	0.344812956311321	-1.17587273351859	9.05871915096074	10.2345918844793	9689	32
ARHGAP19	2.47497309900627	0.187207537926447	0.344812956311321	-1.1730447397236	7.65095563151816	8.82400037124176	9687	34
PDE1C	1.16487035686688	0.187215280144324	0.344812956311321	-1.29062084006902	7.61662165425238	8.9072424943214	9559	162
RIOK2	2.47161474203015	0.187226821406624	0.344812956311321	-1.16758098358741	6.09426722883513	7.26184821242254	9687	34
FAM120C	1.70360048013198	0.187237524155068	0.344812956311321	-1.20080895921869	6.71463535097517	7.91544431019386	9649	72
C21orf59	2.77693843954059	0.187288634642507	0.344863547999437	-1.17253641804878	9.75615312348028	10.9286895415291	9694	27
NLN	2.20258757712246	0.187353307950942	0.344939097639612	-1.18700237259654	8.94551301763792	10.1325153902345	9678	43
ACRBP	2.28058914035866	0.187436996035462	0.345049632197016	-1.18790480514803	9.92386291018069	11.1117677153287	9681	40
